CUID,System Code,Rd_Number,Rd_Section,City_Street,Crash Date,Crash Time,Agency Id,City,County,Latitude,Longitude,Location 1,Link,Location 2,Location,Road Description,First HE,Second HE,Third HE,Fourth HE,MHE,Crash Type,Approach Overtaking Turn,Wild Animal,Number Killed,Number Injured,Injury 00,Injury 01,Injury 02,Injury 03,Injury 04,Total Vehicles,Secondary Crash,Construction Zone,School Zone,Road Contour Curves,Road Contour Grade,Road Condition,Lighting Conditions,Weather Condition,Weather Condition 2,Lane Position,TU-1 Direction,TU-2 Direction,TU-1 Movement,TU-2 Movement,TU-1 Type,TU-2 Type,TU-1 Special Function,TU-2 Special Function,TU-1 Autonomous Vehicle,TU-2 Autonomous Vehicle,TU-1 Hit And Run,TU-2 Hit And Run,TU-1 Speed Limit,TU-2 Speed Limit,TU-1 Estimated Speed,TU-2 Estimated Speed,TU-1 Speed,TU-2 Speed,TU-1 Driver Action,TU-2 Driver Action,TU-1 Human Contributing Factor,TU-2 Human Contributing Factor,TU-1 Age,TU-2 Age,TU-1 Sex ,TU-2 Sex,TU-1 Safety System Available ,TU-2 Safety System Available ,TU-1 Safety restraint Use,TU-2 Safety restraint Use,TU-1 Safety Helmet,TU-2  Safety Helmet,TU-1 Alcohol Suspected,TU-2 Alcohol Suspected,TU-1  Marijuana Suspected,TU-2 Marijuana Suspected,TU-1 Other Drugs Suspected ,TU-2 Other Drugs Suspected ,TU-1 NM Direction,TU-2 NM Direction,TU-1 NM Movement,TU-2 NM Movement,TU-1 NM Facility Available,TU-2 NM Facility Available,TU-1 NM Location ,TU-2 NM Location ,TU-1 NM Type,TU-2 NM Type,TU-1 NM Age ,TU-2 NM Age ,TU-1 NM Sex ,TU-2 NM Sex ,TU-1 NM Action ,TU-2 NM Action ,TU-1 NM Human Contributing Factor ,TU-2 NM Human Contributing Factor ,TU-1 NM Safety Helmet ,TU-2 NM Safety Helmet ,TU-1 NM Alcohol Suspected ,TU-2 NM Alcohol Suspected ,TU-1 NM Marijuana Suspected ,TU-2 NM Marijuana Suspected ,TU-1 NM Other Drugs Suspected ,TU-2 NM Other Drugs Suspected ,Record Status,Processing Status,Last Updated
1336905,City Street,0185,BURGE,SOUTH,4/4/2025,06:48:00,CRPD,CASTLE ROCK,DOUGLAS,39.369414,-104.848777,BURGESS DR,AT,SOUTH ST,Center median/ Island,At Intersection,Curb,Sign,,,Curb,Curb,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dawn or Dusk,Clear,,,South,,Making Left Turn,,SUV,,,,,,TRUE,FALSE,25,0,15,0,0,0,Lane Violation,,,,,,,,,,,,N/A (Cars/Trucks),,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May  7 2025  6:33PM
1337446,County Road,4700,PINEL,DIXON,4/4/2025,11:47:00,DSO,,DOUGLAS,39.544075,-104.76148,PINE LN,00120FE,N DIXON DR,On Roadway,Non-Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Cloudy,,E01,East,East,Passing,Slowing,Pickup Truck/Utility Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,35,30,30,0,0,0,Lane Violation,No Contributing Action,Not Observed,No Apparent Contributing Factor,32,61,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Other Method,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Other Method,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 10 2025 12:38AM
1534098,State Highway,083A,53.685,,4/4/2025,12:10:00,CSP,,DOUGLAS,39.43301,-104.76041,HWY 83,AT,MM 53.685,On Roadway,Non-Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Cloudy,,S01,South,South,Swerve/Avoidance,Slowing,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,55,55,35,25,45,40,Followed Too Closely,No Contributing Action,Distracted - Other Exterior,No Apparent Contributing Factor,33,18,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 11 2025 10:40PM
1336584,County Road,4700,KENDR,PLUMV,4/4/2025,12:48:00,DSO,,DOUGLAS,39.562765,-105.008576,KENDRICK CASTILLO WYY,00050FS,PLUM VALLEY LN,On Roadway,Intersection Related,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Cloudy,Clear,N02,North,North,Changing Lanes,Going Straight,Passenger Car/Passenger Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,40,40,45,40,Improper Turn,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,53,31,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,Yes - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 10 2025 12:38AM
1542953,Interstate Highway,025A,178.150,,4/4/2025,13:00:00,CSP,,DOUGLAS,39.32876,-104.87939,I-25,AT,MM 178.15,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,TRUE,FALSE,Straight,Level,Dry,Daylight,Snow,,N03,North,North,Going Straight,Going Straight,SUV,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,65,65,65,63,Followed Too Closely,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,69,67,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 12 2025 12:20AM
1536194,Interstate Highway,025A,175.090,,4/4/2025,16:11:00,CSP,,DOUGLAS,39.28638,-104.896,I-25 SB,AT,MM 175.090,Center median/ Island,Non-Intersection,Other Non-Fixed Object (Describe in Narrative),Overturning/Rollover,,,Overturning/Rollover,Other Non-Fixed Object Describe in Narrative),Not Applicable,,0,0,1,0,0,0,0,1,FALSE,TRUE,FALSE,Straight,Level,Dry,Daylight,Clear,,S01,South,,Weaving,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,65,0,80,0,78,0,Careless Driving ,,Looked/Did Not See,,17,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 10 2025 10:36PM
1377933,City Street,1038,COTTO,COTTO,4/4/2025,16:28:00,PPD,PARKER,DOUGLAS,39.55756,-104.78264,E COTTONWOOD DR,AT,S COTTONWOOD DR,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Freezing Rain or Freezing Drizzle,,W01,West,South,Going Straight,Making Left Turn,Passenger Car/Passenger Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,20,10,20,10,Failed to Stop at Signal,No Contributing Action,Aggressive Driving,No Apparent Contributing Factor,27,45,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 10 2025 11:45PM
1377914,City Street,1038,MOTSE,HESSR,4/4/2025,19:01:00,PPD,PARKER,DOUGLAS,39.49308,-104.77481,S MOTSENBOCKER RD,AT,E HESS RD,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Dawn or Dusk,Clear,,E02,West,East,Making Left Turn,Going Straight,Unknown ,SUV,No Special Function,No Special Function,Unknown,No Automation,TRUE,FALSE,40,40,15,35,0,35,Failed to Yield ROW,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,,52,U,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 10 2025 11:16PM
1339309,Interstate Highway,025A,189.000,,4/4/2025,19:02:00,CSP,,DOUGLAS,39.479653,-104.872304,I-25,NEAR,MM 189,Ran off right side,Non-Intersection,Other Non-Collision,Fence,,,Fence,Fence,Not Applicable,,0,0,2,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Icy,Dawn or Dusk,Freezing Rain or Freezing Drizzle,,N01,North,,Out of Control,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,75,0,75,0,0,0,Too Fast for Conditions,,No Apparent Contributing Factor,,32,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May  5 2025 11:20PM
1340135,Interstate Highway,025A,185.107,,4/4/2025,19:30:00,CSP,,DOUGLAS,39.424943,-104.876394,I-25,AT,MM 185.107,On Roadway,Non-Intersection,Side to Side-Same Direction,Concrete Highway Barrier,,,Concrete Highway Barrier,Sideswipe Same Direction,Not Applicable,,0,1,1,0,1,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Icy,Dark – Lighted,Snow,,N03,North,North,Out of Control,Changing Lanes,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,70,65,70,35,Careless Driving ,No Contributing Action,Aggressive Driving,No Apparent Contributing Factor,20,38,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May  5 2025 11:20PM
1379013,City Street,1038,PLAZA,DRANS,4/4/2025,19:39:00,PPD,PARKER,DOUGLAS,39.52656,-104.77131,E PLAZA DR,AT,S DRANSFELDT RD,On Roadway,Intersection Related,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Dark – Lighted,Snow,,S01,South,North,Making Left Turn,Going Straight,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,30,30,30,30,Failed to Yield ROW,No Contributing Action,Age/Driver Ability,No Apparent Contributing Factor,17,21,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 11 2025 10:36PM
1337786,County Road,4700,MONAR,MCART,4/4/2025,20:09:00,DSO,,DOUGLAS,39.512232,-104.921533,MONARCH BLVD,0.70MS,MCARTHUR RANCH RD,On Roadway,Non-Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Curve Left,Uphill,Wet,Dark – Unlighted,Snow,,S01,South,,Negotiating a Curve,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,45,0,30,0,0,0,No Contributing Action,,No Apparent Contributing Factor,,49,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 12 2025  9:45PM
1336713,County Road,4700,DONLE,BLUEJ,4/4/2025,20:42:00,DSO,,DOUGLAS,39.523433,-104.761714,DONLEY DR,00026FS,BLUE JAY DR,On Roadway,Non-Intersection,Parked Motor Vehicle,,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Wet,Dark – Lighted,Snow,,SRS,South,South,Going Straight,Parked,Passenger Car/Passenger Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,25,25,30,0,30,0,Too Fast for Conditions,,Driver Inexperience,,23,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - SFST,,Marijuana Not Suspected,,No - SFST,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 10 2025 12:38AM
1377645,Interstate Highway,025A,195.076,,4/4/2025,21:08:00,LNTRPD,LONE TREE,DOUGLAS,39.56638,-104.87232,I-25 SB,AT,COUNTY LINE RD,Center median/ Island,Non-Intersection,Concrete Highway Barrier,Guardrail Face,,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Icy,Dark – Lighted,Snow,Wind,S01,South,,Going Straight,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,65,0,70,0,70,0,Too Fast for Conditions,,No Apparent Contributing Factor,,24,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 11 2025 10:55PM
1339863,State Highway,470A,21.537,,4/4/2025,21:21:00,CSP,,DOUGLAS,39.56377,-104.9517,C-470,AT,MM 21.537,Ran off left side,Non-Intersection,Other Non-Collision,Cable Rail,,,Cable Rail,Cable Rail,Not Applicable,,0,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Icy,Dark – Lighted,Freezing Rain or Freezing Drizzle,,W01,West,,Out of Control,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,65,0,60,0,60,0,Too Fast for Conditions,,No Apparent Contributing Factor,,30,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May  5 2025 11:37PM
1378372,Interstate Highway,025A,195.076,,4/4/2025,21:42:00,LNTRPD,LONE TREE,DOUGLAS,39.56631,-104.87246,I-25 SB,AT,COUNTY LINE RD,On Roadway,Non-Intersection,Front to Rear,Barricade,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Icy,Dark – Lighted,Snow,,N1,South,South,Going Straight,Slowing,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,50,50,50,50,Failed to Yield ROW,No Contributing Action,Distracted - Other Exterior,No Apparent Contributing Factor,24,76,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Unknown,Unknown,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 10 2025 10:51PM
2429158,Interstate Highway,025A,195.076,,4/4/2025,21:42:00,LNTRPD,LONE TREE,DOUGLAS,39.56629,-104.87244,I-25,AT,COUNTY LINE RD,On Roadway,Non-Intersection,Front to Rear,Barricade,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Icy,Dark – Lighted,Snow,,N1,South,South,Out of Control,Going Straight,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,50,50,50,50,No Contributing Action,Failed to Yield ROW,No Apparent Contributing Factor,Distracted - Other Exterior,76,24,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Unknown,Unknown,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug 12 2025  8:35PM
1379050,City Street,1038,VICTO,MAINS,4/4/2025,21:45:00,PPD,PARKER,DOUGLAS,39.51852,-104.76264,S VICTORIAN DR,00087FE,E MAIN ST,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Dark – Lighted,Snow,,E01,East,East,Passing,Going Straight,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,25,25,25,20,25,20,Careless Driving ,No Contributing Action,Driver Emotionally Upset,No Apparent Contributing Factor,42,19,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 11 2025 11:36PM
1378352,State Highway,470A,25.860,V,4/4/2025,21:47:00,LNTRPD,LONE TREE,DOUGLAS,39.55585,-104.87644,C-470,01584FE, YOSEMITE ST,Center median/ Island,Express/Managed/HOV Lane,Concrete Highway Barrier,,,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Curve Left,Level,Wet,Dark – Lighted,Blowing Snow,,E01,East,,Going Straight,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,65,0,70,0,70,0,Too Fast for Conditions,,No Apparent Contributing Factor,,22,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 11 2025 10:08PM
2433435,Interstate Highway,025A,195.076,,4/4/2025,22:28:00,LNTRPD,LONE TREE,DOUGLAS,39.5663,-104.87244,I-25,AT,COUNTY LINE RD ,On Roadway,Non-Intersection,Side to Side-Same Direction,Side to Side-Same Direction,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Icy,Dark – Lighted,Clear,,S02,South,South,Slowing,Stopped in Traffic,Passenger Car/Passenger Van,"Medium/Heavy Trucks, GVWR/GCWR 10,001 or Over",No Special Function,Highway/Maintenance,No Automation,No Automation,TRUE,FALSE,65,65,20,0,20,0,Too Fast for Conditions,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,30,30,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Unknown,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Unknown,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug 12 2025  5:21PM
1377608,City Street,0817,LINCO,HAVAN,4/4/2025,22:37:00,LNTRPD,LONE TREE,DOUGLAS,39.53621,-104.86148,LINCOLN AVE ,AT,HAVANA ST ,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,1,4,0,1,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Dark – Lighted,Blowing Snow,,W02,East,West,Making Left Turn,Going Straight,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,40,10,40,10,No Contributing Action,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,41,55,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),Yes - SFST,No - SFST,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 10 2025 11:31PM
1536025,Interstate Highway,025A,179.000,,4/4/2025,22:37:00,CSP,,DOUGLAS,39.34025,-104.87545,I-25 NB,AT,MM 179.000,Center median/ Island,Non-Intersection,Concrete Highway Barrier,Other Non-Fixed Object (Describe in Narrative),,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,1,0,1,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Icy,Dark – Lighted,Snow,,N02,North,,Out of Control,,"Medium/Heavy Trucks, GVWR/GCWR 16,001 or over",,No Special Function,,Unknown,,FALSE,FALSE,65,0,55,0,35,0,Too Fast for Conditions,,Not Observed,,56,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 10 2025 10:39PM
1340156,Interstate Highway,025A,170.532,,4/4/2025,22:55:00,CSP,,DOUGLAS,39.224683,-104.878884,I-25,AT,MM 170.532,Ran off right side,Non-Intersection,Overturning/Rollover,Tree,,,Overturning/Rollover,Overturning/Rollover,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Wet,Dark – Unlighted,Clear,,SRS,South,,Out of Control,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,75,0,75,0,0,0,Careless Driving ,,Distracted - Other Interior,,40,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,Yes - SFST,,Marijuana Not Suspected,,No - SFST,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May  5 2025 11:20PM
1531279,Interstate Highway,025A,174.206,,4/4/2025,23:00:00,CSP,,DOUGLAS,39.27354,-104.89714,I-25 NB,AT,MM 174.206,On Roadway,Non-Intersection,Side to Side-Same Direction,Side to Side-Same Direction,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Snowy,Dark – Unlighted,Snow,,N03,North,North,Out of Control,Out of Control,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,75,75,50,50,0,50,,No Contributing Action,,No Apparent Contributing Factor,,50,U,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun  5 2025  5:35PM
1379053,State Highway,083A,60.099,,4/5/2025,01:50:00,PPD,PARKER,DOUGLAS,39.52498,-104.76616,E LONGS WY,N/O,S PARKER RD,Center median/ Island,At Intersection,Sign,Sign,,,Sign,Sign,Not Applicable,,0,0,2,0,0,0,0,1,FALSE,FALSE,FALSE,,Level,Dry,Dark – Unlighted,Snow,,S01,South,,Weaving,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,45,0,45,0,45,0,Lane Violation,,Other Factor (Describe in Narrative),,25,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 11 2025 10:34PM
1338347,City Street,0185,PLUMC,FAIRG,4/5/2025,02:36:00,CRPD,CASTLE ROCK,DOUGLAS,39.361482,-104.854018,PLUM CREEK BLVD,AT,FAIRGROUNDS DR,Ran off right side,At Intersection,Fence,Other Fixed Object (Describe in Narrative),Tree,Wall or Building,Wall or Building,Fence,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Dark – Lighted,Clear,,E02,East,South,Out of Control,Parked,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,40,0,70,0,70,0,Too Fast for Conditions,No Contributing Action,Asleep or Fatigued,No Apparent Contributing Factor,28,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),N/A (Cars/Trucks),,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May  6 2025  9:22PM
1544901,Interstate Highway,025A,174.464,,4/5/2025,04:15:00,CSP,,DOUGLAS,39.2773,-104.89749,I-25,AT,MM 174.464,Ran off right side,Non-Intersection,Cable Rail,,,,Cable Rail,Cable Rail,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Curve Right,Level,Icy,Dark – Unlighted,Cloudy,,NRS,North,,Slowing,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,75,0,65,0,65,0,Too Fast for Conditions,,Driver Inexperience,,31,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 15 2025 12:43AM
1337458,County Road,4700,GREEN,DAHLB,4/5/2025,07:30:00,DSO,,DOUGLAS,39.20951,-104.746718,E GREENLAND RD,0.50ME,DAHLBERG RD,Ran off right side,Non-Intersection,Mailbox,Mailbox,,,Mailbox,Mailbox,Not Applicable,,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,Curve Left,Hill Crest,Icy,Dawn or Dusk,Snow,,W01,West,,Negotiating a Curve,,SUV,,No Special Function,,Unknown,,TRUE,FALSE,40,0,50,0,0,0,Too Fast for Conditions,,Not Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 10 2025 12:38AM
1543911,Interstate Highway,025A,172.435,,4/5/2025,08:20:00,CSP,,DOUGLAS,39.25035,-104.88539,I-25,AT,MM 172.435,Ran off left side,Non-Intersection,Concrete Highway Barrier,,,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Slushy,Daylight,Snow,,S01,South,,Out of Control,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,75,0,75,0,77,0,Too Fast for Conditions,,No Apparent Contributing Factor,,25,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 12 2025 12:51AM
